,ticker,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
0,AME,0.165705438519587,0.1611804723894908,0.1376212972522733,0.14083546638905622,0.1514284032731622,0.1449196043671439,0.11195665327569283,0.13160561952818856,0.13488430147925454,0.14776759623422334,0.06928582488984711
0,AMGN,0.10113138044322485,0.13303494309137182,0.147678131142153,0.14152755683398446,0.18238008255797344,0.19756104385410433,0.17388639180244747,0.15564179270998102,0.13527669836279038,0.1216912409827368,0.0395485093971851
0,AMP,0.1992752016419409,0.1686040357911628,0.21988036308467385,0.21725307016262657,0.27554207739062886,0.24146238711538262,0.15129259979126466,0.03195936183926626,0.023364542704110793,0.020533942431327962,0.015662364738665065
0,AMT,0.07856425300768088,0.06401188180105485,0.0655218146849365,0.06779425838756908,0.06620542733516238,0.07660339070789779,0.07613870467670966,0.06102482065951758,0.0471802046688307,0.05241854158085444,0.04304418056928312
0,AMZN,0.0018717839193947766,0.07541020754810776,0.11579894678710294,0.0704101374363119,0.14272318373805068,0.11707018356095161,0.13336357945951702,0.10565419453051283,0.043070634052225415,0.10752930124602682,0.07748444299647314
0,ANET,0.29667204490623694,0.18119815237402062,0.21474696981802652,0.28071762507019316,0.29511114234539526,0.2640716884933948,0.18694116076238673,0.2094890455713287,0.30905563887119586,0.325568525979981,0.1492374396486998
0,ANSS,0.14799254755980779,0.15569472538677442,0.16538194784124877,0.16696910302501028,0.1700410428739186,0.14505699073022676,0.10347638932141381,0.091967936391107,0.10195996189594242,0.09913322583522247,0.03241438841323027
0,AON,0.1315142192767318,0.13145157993936962,0.13597090677292398,0.07231547833204349,0.11334863641160853,0.15347575155386903,0.19808115238217985,0.14380568309593567,0.2755836786158485,0.30231761124866663,0.11568505639393378
0,AOS,0.15241390083495635,0.20073618010469202,0.2199469197874914,0.22421644292831863,0.2391963265377949,0.196194241321125,0.2003228364065172,0.26815902348312304,0.09817318798232544,0.3223547391356073,0.17237391539833902
0,APA,-0.01583505311542518,-0.9833195925563554,-0.031799195925155246,0.044746185500939645,0.09949927154146229,0.018349892798625006,0.014837247330413935,0.23898038573444566,0.32520772216606003,0.5836153778963226,0.09837713437536115
0,APD,0.08902922896658523,0.11824330534330303,0.15254369399175693,0.09570830890599133,0.1171672013800548,0.12511533554974366,0.11300016911264582,0.0971692006821263,0.0909956944521497,0.10616756612107535,0.06469550920968281
0,APH,0.2003131638548041,0.17524629307707829,0.17560426317384709,0.18279792189878818,0.23110593611886737,0.1883223236352137,0.16853954895377077,0.18100473835360176,0.20697427560246912,0.1979442462812765,0.1023006409020295
0,APTV,0.2581204028641636,0.24525155947318347,0.23955554173191085,0.20358796899692042,0.16620587311959334,0.13948048209679315,0.16574723295337973,0.08668651879791697,0.07734657693480794,0.0851895517515292,0.04781794735920779
0,ARE,0.01823733342757441,0.024272125097472837,0.002206999798329515,0.028110517522983658,0.04377725904392058,0.035291760004058814,0.04754001960061197,0.028094300156017455,0.02140876301454129,0.03959149383984876,0.011033760243479318
0,ATO,0.08668691459173081,0.080352509331574,0.08149221231048911,0.08034337229486974,0.07156397772867074,0.06396855572629848,0.05944335891590175,0.052615752975564534,0.05150879185272707,0.05255882789401807,0.05094976039525581
0,AVB,0.03645318868322749,0.042184243150909996,0.045499681903269036,0.04504705615537985,0.0453054570979321,0.04575623792352652,0.03788188301225447,0.04330890213590712,0.04193954589733006,0.042259314165838016,0.023028668017228207
0,AVGO,0.10838590213146648,0.17147579235714233,0.029887996816508323,0.05080259868931039,0.1030371920937017,0.055708947857972986,0.05578806158920658,0.1226188358819889,0.21684201174896484,0.24991254181548983,0.06753317896564182
0,AVY,0.1696104859996001,0.1957070527383095,0.23416030600888424,0.21971632033874533,0.25295940174030984,0.2530498308182946,0.21614846167943125,0.2262577777130711,0.20881807194872046,0.16130528040268505,0.1117552175509379
0,AWK,0.06909477167963889,0.06925892658255671,0.06756638985630771,0.07358316326585507,0.060336335421066034,0.057452218971224475,0.05737687284901566,0.051517565031995484,0.051404306034286376,0.05440308001166594,0.026396586674727752
0,AXON,0.23006022922763852,0.19833616229665718,0.16957798225282292,0.05903198527217636,0.07250070734104402,-0.008837092877801949,-0.015189576948553135,-0.13688153618485902,0.05784767144019949,0.06132534412250846,0.01704266280879107
0,AXP,0.06551539180485497,0.08290614238522112,0.05405068665664241,0.04754683395528604,0.10939368721856255,0.11258567989667034,0.06838536019591171,0.11801631281181524,0.06061932416648354,0.06295129684777613,0.10997020643837269
0,AZO,0.6451701775951808,0.6014459058072043,0.5494708722915542,0.49366574671550945,0.4157145695554854,0.4909284796109957,0.3107788391968367,0.39805350274732987,0.5031766333420885,0.49002564881425975,0.47353963731254856
0,BA,0.1862055167387091,0.17759282799861653,0.14316271349764503,0.27650740271634433,0.33193948613891044,-0.06478384056715958,-0.19988441747326824,-0.05288759697726921,-0.07222069975883394,-0.018528087911512503,-0.025735443838369593
0,BAC,0.01584684467725223,0.015561171750561858,0.01628391753173922,0.017508297116445568,0.018503579022484756,0.016370036961492498,0.009506804453658486,0.01350014432204083,0.012503114765305638,0.013790570315785872,0.01247663197506771
0,BALL,0.16064194570713025,0.13461745290864988,0.06580049899025531,0.0768881178712317,0.08589933231160302,0.09416639828352447,0.09707150301908937,0.10530609442427055,0.09059050126985142,0.1085059349123147,0.0315181464439306
0,BAX,0.141410629637715,0.05936407217423326,0.055575544231792874,0.08898174075310547,0.11615245603328848,0.12330421509470234,0.09797412808016821,0.09433285449914465,0.016434136608948508,0.006646155754486582,0.03264220185281472
0,BBY,0.18065393747140346,0.19647815562855334,0.20607882217426862,0.2811874341533732,0.3257000241637116,0.36809732416751983,0.2708131682230111,0.2999577647792727,0.3920148134128919,0.2654016398041023,0.25135698981133797
0,BDX,0.15743700445392106,0.052831388271103855,0.06588481092773198,0.06955456612879687,0.031131619058448745,0.03839400974886768,0.032089888072147854,0.058721198393028584,0.038214330121539554,0.04565484680535617,0.04224270437297101
0,BEN,0.20225640593702585,0.1892122573871269,0.15094091668011742,0.1359782221538903,0.14696343948973392,0.12007518051184185,0.07818559293025429,0.08871013786869573,0.07766267397741472,0.03906288571476315,0.022407427651582264
0,BF-B,0.2901495619727211,0.3012913260965941,0.4595604156991914,0.26781771137304394,0.2742324952789884,0.26792575608940494,0.23010816444295465,0.2193480508818308,0.21958393629419065,0.18536246047065896,0.21102551650925205
0,BG,0.061898775400309525,0.11827667742492534,0.09205974398082153,0.02099266722235551,0.06419496673400946,-0.07567428889693502,0.1208398425548952,0.1530287868417226,0.16119709725412404,0.18473130183099234,0.04676482569754396
0,BIIB,0.3468459083306921,0.3158665376457386,0.2719413005762531,0.2781112607780392,0.26691275782534174,0.3070834743595948,0.2097887569400364,0.14057361744417662,0.13616333717844079,0.060619101461834274,0.05089499367749847
0,BK,0.012673125026113823,0.015353420083913681,0.018882237728503067,0.019926985545285478,0.026036053993355186,0.030801433869999135,0.015930172094953846,0.014166283642368004,0.017422557785738348,0.010409192370159885,-0.029779420095167618
0,BKNG,0.25936379189824466,0.2138020527661387,0.1707638578214167,0.2147848271973163,0.2659885334752798,0.3374259632171702,-0.041941125959520195,0.14212695755757673,0.3527385381687585,0.44843914759766107,0.2521793859452824
0,BKR,,,0.029606242926073747,-0.0014006399435619807,0.015886439686803214,0.02472482860548074,-0.5900637598671377,0.04955676468321623,0.039293881590238104,0.12876101102637044,0.06273264270699762
0,BLDR,0.12426675158819236,0.07381639436218379,0.107256698998599,0.12459991914549039,0.15543613999381012,0.16155837747145743,0.18492349688460355,0.2820650865168085,0.4049723664457086,0.24864271135490784,0.09524223081382285
0,BLK,0.019824577519035082,0.020283404985660728,0.020623016072042324,0.02391551385716454,0.029975865786975753,0.03406994743596065,0.03481627003629963,0.044919629179871835,0.051488198897876314,0.05390849733137099,0.03102718967853958
0,BMY,0.07918387908683344,0.0930010754528626,0.2225310074480348,0.20216468042294047,0.3419734486126348,0.18125957491901823,0.048569835252334125,0.11174097094479596,0.1324594497617021,0.1797318978645525,0.08907612178489849
0,BR,0.2543068379778061,0.2601624129310243,0.24318425640077865,0.22399379938237549,0.22832875329614358,0.22284621534462395,0.17726583450373995,0.13775199397752447,0.0968441477611398,0.13396601534396027,0.15307574032657195
0,BRK-B,0.06743075655230957,0.07826384760306601,0.06657852098712555,0.041778433250189664,0.04342084670511816,0.05345433135546479,0.12215122015413554,0.048323368471708095,0.05477873881792273,0.05052856289849775,0.027589760431617823
0,BRO,0.12040895428690963,0.11948862628793958,0.12344910493852784,0.12351014375740396,0.11800472584025608,0.10640464327260557,0.10892293863355879,0.12488215319339507,0.10558437426163853,0.11750397037621925,0.07609447407260234
0,BSX,0.020418465306465402,-0.01983788898979811,0.02995512100601158,0.09229502740538975,0.10064561062308967,0.07292697526916883,-0.004713981782577979,0.04345286806818592,0.06459708721707544,0.0797170686297714,0.04551492893586656
0,BWA,0.18390272014409834,0.1528893261854454,0.03571554124988666,0.14941632836082794,0.15638034216686664,0.17061514812757508,0.06647086937849343,0.09144059504280068,0.09710477691816578,0.10761782572907685,0.06381236516817101
0,BX,0.20443223721279685,0.1010771425862137,0.15176185890828653,0.1987447304201006,0.1161600332922881,0.12635358977040206,0.06152377079273493,0.21038149151789404,0.052927964355355045,0.07880144396054493,0.09532074698330277
0,BXP,0.04345954137214202,0.04640792654863757,0.04493745978208029,0.0487697140320229,0.047197322383067376,0.05123267380990176,0.04135763000753732,0.03999532368326196,0.04525129792748948,0.03349695278856792,0.02023404158438591
0,C,0.007788706751346315,0.014143808899398466,0.012073760040945944,0.012613175525114824,0.012375031113508114,0.012225432409823553,0.006224404025796951,0.012044187465738945,0.00829867561772221,0.005729557392002208,0.008602754641176876
0,CAG,0.05582340558302392,-0.015146958498499967,0.0702705440660874,0.10412542374928736,0.11930211989122963,0.07723461056262135,0.07541497287349823,0.09353285806539746,0.08838894461261552,0.05381970124101302,0.09028540131752763
0,CAH,0.16562258542436065,0.1864418532241918,0.1723287513228237,0.1411515744377691,-0.001876853474444655,0.12221486229494913,-0.24600715323909908,0.024193986558060328,0.025150819947795895,0.1319960886824262,0.1754303597612678
0,CARR,,,,,,0.03105313040084741,0.1556641055773254,0.13350689280228223,0.23226090339596478,0.10687128546564785,0.039216924391279016
0,CAT,0.093053759934585,0.058487186085873596,0.008268806889786335,0.08634127787566223,0.1627640647089418,0.1614628390038431,0.0889672334859926,0.12730075908672095,0.18258350368451065,0.24927144244050872,0.1435288681229701
0,CB,0.03768251306559425,0.03437723805182951,0.04711843875161972,0.04048483613309362,0.048444701390040285,0.0493538964359486,0.03707233046018459,0.07860983258591926,0.05561504288182567,0.061214836152762,0.034841748087064354
0,CBOE,0.9925329142423458,1.0426873070683416,0.8653832660359151,0.07455137678102094,0.12626761928351843,0.11133680619097082,0.13366087499666832,0.14680559862348275,0.08706051334363624,0.17943708460096242,0.09389850855158678
0,CBRE,0.15931554658805275,0.1551462556187031,0.1307458615208441,0.15690628064678816,0.14527037662880696,0.1341653668902946,0.09297251044323518,0.12914854325095185,0.12089904825672007,0.09042989752761821,0.029550496672333556
0,CCI,0.049519558487330376,0.04813236370875825,0.046982073464285845,0.04235686684864802,0.04607659250450137,0.043640039159179314,0.04325654262729834,0.05476747647073396,0.06702672357106602,0.0686577315701959,0.043687495431125115
0,CCL,0.054438014026657905,0.08075773489830829,0.09578539586981749,0.08747770917378153,0.09967034183580092,0.09370875153970244,-0.22370066093533364,-0.15706323148844126,-0.10865307303284988,0.05279057144370165,0.08083986773809804
0,CDNS,0.13704747207024248,0.1559337679732771,0.14168316873477851,0.18805817781053585,0.23354851972133706,0.23351399591433433,0.21858948368307765,0.23760205779785393,0.3040816042410912,0.3095236123512036,0.11101172008315788
0,CDW,0.14769371603873885,0.15599580299780816,0.17453805323870186,0.19234356268607347,0.22054435732004876,0.25338315596242883,0.2283376848638351,0.24785436864620475,0.2129388850692034,0.20163211360290503,0.09984790995675352
0,CE,0.09914037467896933,0.04075102306783306,0.12145554430927766,0.11931762133292301,0.1651936303078847,0.10604505001541427,0.08464420240443107,0.20877629754083882,0.12825342432767425,0.07661232176955615,0.025431977535445415
0,CEG,0.029298560860344495,0.05619323729847732,0.043908988709874246,0.03232211532675739,0.03436706674572845,0.031245118041929913,0.03084418519907555,-0.008072176927817948,0.02267255888362623,0.05068234716995511,0.05771375283378348
0,CF,0.2198282298728197,0.11455727028249937,0.008848247531381734,0.017047622009236783,0.06170164844732017,0.08513686435310194,0.05540834048119298,0.15595952341718028,0.4490899387083388,0.17528275188249248,0.067620830849833
0,CFG,0.014102451736220219,0.015539599261710987,0.05818240816528812,0.06259343320720792,0.06601881366399981,0.06726027520501582,0.05444644254791434,0.017752060559881537,0.016284068834384387,0.016133972850246155,0.007103392421755293
0,CHD,0.18773204841132235,0.2003000315090637,0.21432413958739122,0.17670770336994956,0.1650834931151736,0.15881775339218498,0.17383851586932425,0.18117719943976965,0.08682399322477707,0.1448973785131768,0.08541511102248653
0,CHRW,0.4648000681079984,0.5017898001515535,0.45537296743186295,0.3654756252723577,0.32555425577819064,0.24723090073110143,0.20919570465414866,0.316635976831555,0.35107127164096963,0.18603810794683207,0.10294044456579801
0,CHTR,0.05461117854631431,0.04931055625523231,0.0296430041096589,0.029781841429384427,0.039046213206220495,0.04816963976338848,0.0625376494959454,0.07923283569124807,0.09087441378675512,0.06933056225616482,0.046794802790373305
0,CI,0.06971176431090652,0.06980537843112336,0.05985768566032364,0.06963080194373944,0.060073105717791425,0.1863824296833248,0.12260125701444718,0.05937843782994337,0.07659886239060737,0.06609309684610709,0.048647872553042204
0,CINF,0.6761759070724445,0.714315278368931,0.6974358721278262,0.6459948224079906,0.6275628457626837,0.7636477926083675,0.16013643029479652,0.12348306616472803,-0.02263759026077856,0.08870500832142372,0.0550266410554798
0,CL,0.37070596310544457,0.2974580131724018,0.47163919939183374,0.4028660440616183,0.41414235986820996,0.5220524859907364,0.34778169069857545,0.2900156038068918,0.37517677858613857,0.3490155051862255,0.20673478520822144
0,CLX,0.34029554720557914,0.35795369311739533,0.3705503492308575,0.4115950189325215,0.3242345057803278,0.2901803616219319,0.3002599901070553,0.2474015069360443,0.17667953697613803,0.2496202599280233,0.3277950694097267
0,CMCSA,0.10567352121729273,0.11184570520266669,0.10791765367639897,0.11015465575685354,0.1030253990209479,0.09213382244324361,0.07323705381149423,0.0839017526259924,0.09516308425901812,0.10267658415327818,0.05522316320242963
0,CME,0.05687244649899173,0.06374451179345068,0.07111573033048459,0.07531663582944158,0.08016417077091287,0.06946944076718395,0.07151685694749724,0.07138630095551962,0.08066561939528431,0.09255827796777863,0.054175930076794845
0,CMG,0.3358356698588909,0.30006921463966685,0.0204228165061022,0.15353200282171242,0.1455019513526027,0.10541765786776264,0.05942288475285111,0.1440195205126376,0.19823984015192353,0.2351036646864576,0.13751100210292838
0,CMI,0.20437464728351806,0.17536118369740625,0.17815052520819172,0.20151784798553962,0.2200659876411791,0.19785046792427163,0.15435981380692515,0.16649185499192562,0.15538282583203014,0.08262774616456596,0.08705352581508927
0,CMS,0.06875856433635907,0.06499592063939176,0.06907150468280655,0.06611286689012172,0.05425520040020865,0.05174297220036647,0.05230406742495226,0.044573760683045645,0.035121777469911575,0.04044476177774039,0.021927320998180774
0,CNC,0.16942460900249323,0.19499632624275076,0.1143935238504561,0.0958748250936095,0.0864370692391365,0.08140969970287874,0.06646945279497983,0.035031587778023766,0.07044620892993739,0.05843230968031506,0.04657206186283968
0,CNP,0.04864642895228613,0.048925249075566155,0.051227963206315716,0.05573907737079623,0.04093418984382518,0.0392975811649929,0.03624207340370897,0.04186398694969982,0.0491415654820845,0.05022732931551223,0.02918469719553026
0,COF,-0.00022130634750955677,0.0005606363496475393,-0.0004039146118551538,-0.001623737935904729,-0.00016978411113683064,0.00027298885084416893,-0.02162919865922052,0.024937187154855246,0.052638168549869135,0.022852771446436014,0.005019503499435902
0,COO,0.10000569549237859,0.06067164462169152,0.07801322972451206,0.0983704755395054,0.06990769902723508,0.10390867031391661,0.055760313161082924,0.06087171514785865,0.05013402350175042,0.04999444944782119,0.04568970844729008
0,COP,0.07722626366707547,-0.054726805989789615,-0.049731884705397036,0.03475623108449141,0.14440911438491416,0.1111609429390753,-0.03110531461222997,0.1625962353578121,0.3439475376926464,0.27335029918565157,0.08480856614993484
0,COR,0.010332992223766239,0.00999484450780829,0.01093852328231439,0.013751350069925151,0.014080323340751951,0.0144870365446064,0.014167023043475961,0.0432756611343014,0.16363202324478254,0.17038935693963453,0.16715826983506876
0,COST,0.17889803238113755,0.21769547993107116,0.21375284446908419,0.24410929606238277,0.22335515873548906,0.2232305846553209,0.19422047047280114,0.2322116277411511,0.24599888719197843,0.2350004529416749,0.2748791920613608
0,CPAY,0.2023467896566734,0.11554105794500544,0.1234893946811215,0.12902632806139003,0.15778335332051965,0.16493171556482378,0.15195593401509735,0.16364445761374374,0.18253167229862172,0.19315781665229603,0.09870316140046365
0,CPB,0.24705384109217352,0.2292776742195007,0.19574797323686222,0.31355859528484853,0.17362394984958907,0.08211079793150114,0.1160143039679685,0.13145332819936054,0.10891246338845928,0.1355145961774003,0.10092342216822596
0,CPRT,0.2274482364135902,0.21950079060541483,0.28490928106675373,0.30723790013527663,0.313812622460101,0.3409324407435849,0.2913578190252491,0.3046492029548225,0.28952072117649236,0.2625831148988796,0.2174511148955956
0,CPT,0.04164127977068815,0.04249488001302918,0.03805065768282022,0.040897343636332906,0.04001697328592316,0.03372241086457034,0.031056824789069112,0.031683195913852776,0.030577120458668592,0.03346380826285625,0.017688041948880427
0,CRL,0.1154327821080417,0.1239155521243052,0.10948867191393159,0.12026234323567844,0.10604182757387752,0.09164428624189212,0.09562284792512016,0.10295808191916636,0.12025488323143763,0.0908999771047415,0.04409029710066942
0,CRM,-0.05953250265954402,-0.025684290006424457,0.016963930161344128,0.008399912772806524,0.022639660526673527,0.031290010543467535,0.012524534565095561,0.009287968345130054,0.009642935837924752,0.040316172795034785,0.09258507077121686
0,CRWD,,,,,-0.7096095574469727,-0.4595047237672967,-0.3076770097814833,-0.08453151644785253,-0.07042841769985073,-0.07184834164574007,0.0078060266396904245
0,CSCO,0.11507751040014541,0.12611130212700036,0.1366688780896665,0.11622853201815506,0.13682746037335872,0.19863108774690044,0.20103480377398367,0.18489618938981348,0.20165767084580333,0.21757066262452335,0.1697301990024695
0,CSGP,0.0477968679631753,0.005845209029227938,0.07258375495562519,0.07778759002834125,0.0895461693810147,0.10424939634712035,0.050246338636251775,0.06365566109092688,0.06060603420932431,0.034054717008478085,-0.008000169261761699
0,CSX,0.12047657770913762,0.1118467515057578,0.10344413370142261,0.10858815717657219,0.1387329345224193,0.13774975019940558,0.11769427229248822,0.14694675867433374,0.15542528126079252,0.14151717021698204,0.10370344937466627
0,CTAS,0.14902063319420572,0.18566229815666788,0.23790766014584125,0.2079615949201602,0.15955072914524024,0.17700363788787665,0.17417793771794485,0.20380142377190347,0.2695434284861734,0.2582817511767096,0.2724541540046677
0,CTLT,0.09053744217727376,0.0973986006014454,0.08082439989793296,0.0810168995542764,0.07011050932458195,0.06149244090074018,0.06340695618500933,0.10920124069112011,0.08165606325893202,0.00736423458831362,-0.07179911431909183
0,CTRA,0.02106936255629103,-0.018108872363337074,-0.11389491782241999,-0.04917665984489808,0.19772279796557646,0.2247661466916947,0.07147477528284096,0.14295739274212732,0.2751657237133195,0.10553119720262624,0.03629454492982005
0,CTSH,0.2500660341791957,0.21509244780055797,0.20393563145931098,0.21135325120789372,0.2216862035766528,0.1881721589255086,0.06671945701457746,0.1049887327801961,0.2084893633532828,0.18281596287879953,0.09377633660979579
0,CTVA,,,,0.0,0.040325959522350345,0.020745384913418145,0.024355833150833107,0.04794079812111973,0.05616624922815552,0.04622399914517118,0.07268648370015944
0,CVS,0.15780464452035614,0.1525748545659608,0.15315735489251786,0.14670065870001117,0.0314261281471025,0.07098713917435238,0.08143158695179989,0.07775568807597526,0.09799046734295111,0.08351132879734256,0.030197735213028633
0,CVX,0.08721493982587619,-0.015608127692978787,-0.026466673440308057,0.01084565235992483,0.0637692293625756,-0.002844388115210591,-0.03021848508669936,0.08571819656555905,0.2161100354021656,0.13333487796452398,0.05115275709838849
0,CZR,0.042540869657247085,0.06541424004445062,0.07548990892727486,0.031853670914468286,0.0766526205811475,0.07352500387961598,-0.044822945489518574,0.042614922090949525,0.0546201088384347,0.08034760614479813,0.03698945391475338
0,D,0.060405904543710184,0.07208331956231434,0.06298836500173982,0.06269487849288839,0.05192217188472173,0.028565555158402374,0.022842553626544828,0.03457204143429172,0.020529870243087743,0.05039064609918609,0.020279477377053975
0,DAL,0.05956854012578651,0.21730037142362696,0.19548933764368762,0.1726677368398301,0.14147139929745925,0.15634829422928515,-0.22359234882530846,0.036714895134013784,0.07846007398869168,0.11827675881698302,0.09159077335075828
0,DAY,,,0.003605818479819709,0.011465123580950995,0.031128685220119325,0.022578199710540148,0.0030575759674353296,-0.0010474369693466187,-0.017377622148057582,0.0374894886948336,0.01745513228775667
0,DD,0.0964931377626308,0.10569037088640022,0.07933109112765258,0.055963311084101124,0.053591812745722923,0.048325262194048604,0.026556232516127296,0.053691560822505015,0.05890644912754537,0.013646673135222668,0.0242131162319751
0,DE,0.12077628652922362,0.072066117396743,0.05714014536390574,0.06866890981574825,0.09121391592977965,0.08652173848297483,0.07443162264253413,0.1383108432886857,0.17673053671661182,0.2490900901429489,0.1501086267617993
0,DECK,0.2160126479476756,0.19725485689290173,0.14451837176252277,-0.005644999838003206,0.1900595373032237,0.29448747796903063,0.2460786617572338,0.290995236125075,0.3174151636611321,0.3397666034259654,0.4023382730384318
0,DELL,,,,-0.03573331210474899,-0.0379768356729455,0.003141657404717651,0.04007077054520465,0.08212461058514435,0.10779121130028249,0.15924994426940292,0.17187341452209048
0,DFS,0.11769163428731719,0.10613895736314488,0.10664031149062203,0.10280765427572318,0.10549419271690524,0.11256796804359558,0.011030775373109068,0.06826995951452994,0.065262649781046,0.06487389560367862,0.016980617789449988
0,DG,0.19764810571602467,0.2125450622625465,0.22796544833563184,0.2144891550288529,0.20984915305718566,0.12922120365730178,0.17577610106260486,0.16020878515771297,0.15440012877078071,0.09931386529242808,0.04470145129761037
